Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
976,"8514 Savage Causeway
Port Shelly, NE 55339",1069,92,Commercial,7,Poor,Steel,"Extinguishers, Alarms","Ramps, None, Wide Doorways, Elevator",Street near our.,Retail,Vacant,Mold,44152.0,2023-09-29,Passed,Suffer continue affect media traditional.,Compliant,9562.0,Electrical Work,689.7,2023-10-27,West Nicholasville,4 days,2025-02-19,Closed,1,0,1
976,"8514 Savage Causeway
Port Shelly, NE 55339",1069,92,Commercial,7,Poor,Steel,"Extinguishers, Alarms","Ramps, None, Wide Doorways, Elevator",Street near our.,Retail,Vacant,Mold,44152.0,2023-09-29,Passed,Suffer continue affect media traditional.,Compliant,21697.0,Plumbing,3349.71,2024-06-29,Hawkinston,7 days,2025-04-19,Expired,1,0,1
1002,"1022 Michael Drive
Pamelaborough, NV 35376",3623,97,Industrial,5,Fair,Wood,Sprinklers,"None, Elevator",Positive reveal.,Warehouse,Vacant,Mold,1124.0,2023-05-09,Failed,Table soon wrong daughter avoid.,Non-compliant,3698.0,Plumbing,1061.89,2024-03-26,West Jeffery,4 days,2025-02-05,Closed,0,1,0
1002,"1022 Michael Drive
Pamelaborough, NV 35376",3623,97,Industrial,5,Fair,Wood,Sprinklers,"None, Elevator",Positive reveal.,Warehouse,Vacant,Mold,1124.0,2023-05-09,Failed,Table soon wrong daughter avoid.,Non-compliant,32574.0,Plumbing,881.98,2023-10-04,Markberg,1 days,2025-01-09,Pending,0,1,0
1010,"8712 Garner Road
Kellychester, MI 64479",1318,25,Residential,8,Fair,Concrete,"Extinguishers, Sprinklers","Wide Doorways, Elevator, Ramps, None",Beyond add.,Retail,Occupied,Lead Paint,15175.0,2023-12-06,Passed,Trade forget growth good.,Non-compliant,4501.0,HVAC Installation,4996.97,2024-03-05,Alanmouth,5 days,2025-05-01,Converted,0,1,1
1042,"9415 Delacruz Loop Suite 969
South Jorgemouth, MO 44440",5141,83,Commercial,2,Poor,Wood,Alarms,"Elevator, Wide Doorways, None",Catch ask yet.,Warehouse,Vacant,Mold,10448.0,2024-08-01,Passed with minor issues,Keep Mr worker open trouble air president.,Compliant,3786.0,HVAC Installation,3082.18,2024-05-07,Sarahshire,7 days,2025-01-04,Converted,1,0,0
1042,"9415 Delacruz Loop Suite 969
South Jorgemouth, MO 44440",5141,83,Commercial,2,Poor,Wood,Alarms,"Elevator, Wide Doorways, None",Catch ask yet.,Warehouse,Vacant,Mold,10448.0,2024-08-01,Passed with minor issues,Keep Mr worker open trouble air president.,Compliant,37324.0,Plumbing,2145.59,2024-07-22,Beckshire,4 days,2025-06-27,Closed,1,0,0
1042,"9415 Delacruz Loop Suite 969
South Jorgemouth, MO 44440",5141,83,Commercial,2,Poor,Wood,Alarms,"Elevator, Wide Doorways, None",Catch ask yet.,Warehouse,Vacant,Mold,29300.0,2024-02-25,Passed,Article stage later sell popular.,Compliant,3786.0,HVAC Installation,3082.18,2024-05-07,Sarahshire,7 days,2025-01-04,Converted,1,0,0
1042,"9415 Delacruz Loop Suite 969
South Jorgemouth, MO 44440",5141,83,Commercial,2,Poor,Wood,Alarms,"Elevator, Wide Doorways, None",Catch ask yet.,Warehouse,Vacant,Mold,29300.0,2024-02-25,Passed,Article stage later sell popular.,Compliant,37324.0,Plumbing,2145.59,2024-07-22,Beckshire,4 days,2025-06-27,Closed,1,0,0
1087,"47880 Anthony Harbor
West Steveville, TX 45676",1237,65,Commercial,1,Fair,Steel,"Extinguishers, Alarms, Sprinklers","Ramps, Wide Doorways",Gas court once.,Retail,Vacant,Lead Paint,42750.0,2022-05-25,Passed,Management provide name occur kitchen.,Compliant,8431.0,Electrical Work,3200.89,2024-07-06,Caseyberg,7 days,2025-07-27,Converted,1,1,1
1095,"66351 Miller Circles
Lopezhaven, PA 24388",9480,64,Commercial,2,Good,Brick,"Sprinklers, Alarms, Extinguishers","None, Ramps, Wide Doorways",Professional trip.,Office,Occupied,Lead Paint,4940.0,2022-08-14,Failed,Play war administration position include behind to.,Compliant,11953.0,Interior Painting,4948.4,2024-06-17,Port Daniel,2 days,2024-12-10,Closed,1,1,1
1095,"66351 Miller Circles
Lopezhaven, PA 24388",9480,64,Commercial,2,Good,Brick,"Sprinklers, Alarms, Extinguishers","None, Ramps, Wide Doorways",Professional trip.,Office,Occupied,Lead Paint,4940.0,2022-08-14,Failed,Play war administration position include behind to.,Compliant,30196.0,Plumbing,2661.63,2024-02-14,North Lisaville,4 days,2024-12-25,Pending,1,1,1
1095,"66351 Miller Circles
Lopezhaven, PA 24388",9480,64,Commercial,2,Good,Brick,"Sprinklers, Alarms, Extinguishers","None, Ramps, Wide Doorways",Professional trip.,Office,Occupied,Lead Paint,4940.0,2022-08-14,Failed,Play war administration position include behind to.,Compliant,38661.0,Plumbing,954.59,2024-07-09,East Gregory,1 days,2025-09-12,Closed,1,1,1
1112,"6305 Theresa Row Suite 942
North Bernardland, NV 40642",1167,73,Commercial,4,Excellent,Steel,"Extinguishers, Alarms, Sprinklers","None, Ramps, Wide Doorways, Elevator",While wind pay onto.,Office,Vacant,Asbestos,11543.0,2022-10-08,Failed,Modern do expect series.,Non-compliant,38377.0,Electrical Work,4999.3,2024-09-11,East Johnberg,2 days,2025-07-15,Closed,1,1,1
1112,"6305 Theresa Row Suite 942
North Bernardland, NV 40642",1167,73,Commercial,4,Excellent,Steel,"Extinguishers, Alarms, Sprinklers","None, Ramps, Wide Doorways, Elevator",While wind pay onto.,Office,Vacant,Asbestos,29007.0,2023-08-02,Passed with minor issues,Him receive network project lose necessary.,Non-compliant,38377.0,Electrical Work,4999.3,2024-09-11,East Johnberg,2 days,2025-07-15,Closed,1,1,1
1121,"802 Reyes Glens Suite 227
Mortonfurt, PA 01508",1923,72,Residential,10,Fair,Concrete,Alarms,"None, Wide Doorways",May born series.,Warehouse,Occupied,Lead Paint,10766.0,2021-10-29,Passed,Nor be gun hit nation ok.,Non-compliant,33558.0,Interior Painting,2028.66,2024-07-05,Brookemouth,5 days,2025-03-12,Closed,1,0,0
1166,"0542 Collins Alley
Josephhaven, MD 14076",1805,15,Commercial,10,Excellent,Steel,"Extinguishers, Sprinklers",Wide Doorways,Discuss Mrs outside.,Office,Occupied,Asbestos,44496.0,2023-11-27,Failed,Dark apply agency husband still information Democrat glass.,Non-compliant,14916.0,Interior Painting,2434.74,2024-05-28,Wilkinsonhaven,2 days,2025-09-03,Converted,0,1,1
1166,"0542 Collins Alley
Josephhaven, MD 14076",1805,15,Commercial,10,Excellent,Steel,"Extinguishers, Sprinklers",Wide Doorways,Discuss Mrs outside.,Office,Occupied,Asbestos,44496.0,2023-11-27,Failed,Dark apply agency husband still information Democrat glass.,Non-compliant,22609.0,Interior Painting,2659.65,2024-05-30,Loriside,6 days,2025-09-09,Expired,0,1,1
1166,"0542 Collins Alley
Josephhaven, MD 14076",1805,15,Commercial,10,Excellent,Steel,"Extinguishers, Sprinklers",Wide Doorways,Discuss Mrs outside.,Office,Occupied,Asbestos,44496.0,2023-11-27,Failed,Dark apply agency husband still information Democrat glass.,Non-compliant,41636.0,Roof Repair,2988.15,2023-11-22,East Amandastad,7 days,2025-07-22,Closed,0,1,1
1172,"86729 Jessica Green
West Joseph, MT 35571",7494,47,Residential,9,Fair,Steel,"Sprinklers, Extinguishers","Ramps, None, Elevator, Wide Doorways",Like Mrs PM.,Residential,Occupied,Asbestos,35713.0,2021-10-21,Failed,Line hospital without large hold color forward.,Compliant,39256.0,Interior Painting,571.97,2023-10-30,North Brandonfort,3 days,2024-11-08,Pending,0,1,1
1174,"9972 Payne Overpass Suite 748
Lake Jean, MT 51881",5463,43,Industrial,6,Fair,Wood,Extinguishers,"Wide Doorways, Elevator",Ground first tax culture.,Office,Occupied,Asbestos,2605.0,2022-05-26,Failed,Position along program fact draw social anything.,Compliant,9310.0,Interior Painting,1827.64,2024-08-01,East Michael,6 days,2025-02-19,Converted,0,0,1
1182,"35280 Delacruz Village Apt. 210
East Debbieton, NM 70660",7201,85,Commercial,4,Good,Brick,Alarms,"None, Wide Doorways",Grow majority.,Residential,Vacant,Asbestos,8129.0,2021-11-04,Passed with minor issues,Need rate leave resource.,Non-compliant,33707.0,Plumbing,950.65,2023-12-09,Jeremyborough,7 days,2025-03-18,Expired,1,0,0
1188,"28908 Thompson Fields Suite 517
West Hannahtown, NV 65268",2552,24,Residential,4,Good,Brick,"Alarms, Sprinklers, Extinguishers","None, Wide Doorways, Elevator",Under so.,Warehouse,Vacant,Mold,49919.0,2022-08-28,Passed with minor issues,Vote surface tend study his.,Non-compliant,42149.0,Plumbing,552.31,2024-05-09,Sanchezshire,4 days,2024-11-13,Pending,1,1,1
1193,"1372 Cobb Ranch
Lake Andrea, MI 04120",7408,42,Commercial,3,Fair,Steel,"Sprinklers, Extinguishers","None, Elevator",Hear true town.,Retail,Vacant,Mold,3203.0,2022-05-08,Passed with minor issues,Ok increase generation finish senior within real parent.,Compliant,17030.0,Interior Painting,4614.6,2023-11-08,Simmonshaven,4 days,2025-05-29,Closed,0,1,1
1193,"1372 Cobb Ranch
Lake Andrea, MI 04120",7408,42,Commercial,3,Fair,Steel,"Sprinklers, Extinguishers","None, Elevator",Hear true town.,Retail,Vacant,Mold,3203.0,2022-05-08,Passed with minor issues,Ok increase generation finish senior within real parent.,Compliant,34167.0,Plumbing,1503.78,2023-11-01,Rebeccaville,3 days,2025-02-04,Pending,0,1,1
1193,"1372 Cobb Ranch
Lake Andrea, MI 04120",7408,42,Commercial,3,Fair,Steel,"Sprinklers, Extinguishers","None, Elevator",Hear true town.,Retail,Vacant,Mold,5736.0,2022-09-30,Passed,Live fine alone couple teach human rate.,Compliant,17030.0,Interior Painting,4614.6,2023-11-08,Simmonshaven,4 days,2025-05-29,Closed,0,1,1
1193,"1372 Cobb Ranch
Lake Andrea, MI 04120",7408,42,Commercial,3,Fair,Steel,"Sprinklers, Extinguishers","None, Elevator",Hear true town.,Retail,Vacant,Mold,5736.0,2022-09-30,Passed,Live fine alone couple teach human rate.,Compliant,34167.0,Plumbing,1503.78,2023-11-01,Rebeccaville,3 days,2025-02-04,Pending,0,1,1
1238,"25004 Williams Parkways Suite 779
East Cassandra, WA 12073",3445,98,Industrial,2,Fair,Wood,"Extinguishers, Alarms, Sprinklers","Ramps, Wide Doorways, Elevator",Sport go role.,Residential,Occupied,Asbestos,26839.0,2022-07-25,Passed,Even type to once several return.,Compliant,41810.0,Interior Painting,3986.61,2024-01-12,Melissatown,7 days,2025-07-06,Converted,1,1,1
1245,"5665 Debra Dale Suite 313
Tranfurt, NJ 26734",1684,63,Industrial,3,Excellent,Concrete,Alarms,"Elevator, Wide Doorways",Create.,Warehouse,Occupied,Mold,21649.0,2024-02-08,Passed with minor issues,Financial program structure reveal.,Non-compliant,1714.0,Interior Painting,4416.16,2024-03-13,Rossburgh,6 days,2025-03-04,Converted,1,0,0
1245,"5665 Debra Dale Suite 313
Tranfurt, NJ 26734",1684,63,Industrial,3,Excellent,Concrete,Alarms,"Elevator, Wide Doorways",Create.,Warehouse,Occupied,Mold,21649.0,2024-02-08,Passed with minor issues,Financial program structure reveal.,Non-compliant,9900.0,Interior Painting,3184.04,2024-02-18,Lake Aaronfort,3 days,2025-01-12,Pending,1,0,0
1245,"5665 Debra Dale Suite 313
Tranfurt, NJ 26734",1684,63,Industrial,3,Excellent,Concrete,Alarms,"Elevator, Wide Doorways",Create.,Warehouse,Occupied,Mold,21649.0,2024-02-08,Passed with minor issues,Financial program structure reveal.,Non-compliant,47344.0,Interior Painting,4980.9,2024-02-02,North Danny,7 days,2025-02-04,Closed,1,0,0
1259,"92426 Chambers Shore Apt. 294
Perezmouth, CT 46836",1275,2,Commercial,9,Excellent,Wood,Alarms,"None, Elevator, Wide Doorways",Arrive game.,Residential,Vacant,Mold,8999.0,2022-04-25,Passed,Song take body arrive build clearly interesting leg.,Non-compliant,35901.0,HVAC Installation,524.43,2024-04-26,Obrienton,6 days,2025-07-30,Closed,1,0,0
1259,"92426 Chambers Shore Apt. 294
Perezmouth, CT 46836",1275,2,Commercial,9,Excellent,Wood,Alarms,"None, Elevator, Wide Doorways",Arrive game.,Residential,Vacant,Mold,49177.0,2023-09-11,Failed,Decision attack where floor article.,Compliant,35901.0,HVAC Installation,524.43,2024-04-26,Obrienton,6 days,2025-07-30,Closed,1,0,0
1269,"809 Moore Rest
North Theresa, OK 76202",7117,47,Industrial,6,Good,Steel,"Sprinklers, Extinguishers, Alarms","None, Elevator, Wide Doorways",Mission fact moment.,Residential,Occupied,Asbestos,40978.0,2024-05-18,Failed,Everything himself chance see member play product if.,Non-compliant,27025.0,Roof Repair,3646.03,2024-05-29,Willisfort,3 days,2025-09-08,Converted,1,1,1
1269,"809 Moore Rest
North Theresa, OK 76202",7117,47,Industrial,6,Good,Steel,"Sprinklers, Extinguishers, Alarms","None, Elevator, Wide Doorways",Mission fact moment.,Residential,Occupied,Asbestos,47817.0,2024-02-08,Failed,Total head walk huge.,Compliant,27025.0,Roof Repair,3646.03,2024-05-29,Willisfort,3 days,2025-09-08,Converted,1,1,1
1271,"300 Timothy Brooks
New Stephanieview, DE 54678",2673,13,Industrial,2,Fair,Concrete,"Extinguishers, Sprinklers",Wide Doorways,About truth.,Retail,Vacant,Lead Paint,2791.0,2024-02-18,Passed,Party through very or I.,Non-compliant,9055.0,Interior Painting,2722.65,2023-10-30,South Emily,7 days,2025-05-05,Expired,0,1,1
1271,"300 Timothy Brooks
New Stephanieview, DE 54678",2673,13,Industrial,2,Fair,Concrete,"Extinguishers, Sprinklers",Wide Doorways,About truth.,Retail,Vacant,Lead Paint,2791.0,2024-02-18,Passed,Party through very or I.,Non-compliant,45887.0,Plumbing,3952.19,2023-10-25,Grossfort,4 days,2025-08-12,Expired,0,1,1
1276,"0769 Roger Lakes
Lake Brandonberg, WI 94918",7623,36,Commercial,1,Fair,Steel,"Sprinklers, Alarms, Extinguishers","Wide Doorways, Elevator",Citizen pay professor card.,Warehouse,Occupied,Mold,5492.0,2023-11-15,Passed with minor issues,Within sound party scientist similar question.,Non-compliant,48193.0,Roof Repair,598.73,2024-04-27,Millershire,7 days,2025-02-09,Closed,1,1,1
1276,"0769 Roger Lakes
Lake Brandonberg, WI 94918",7623,36,Commercial,1,Fair,Steel,"Sprinklers, Alarms, Extinguishers","Wide Doorways, Elevator",Citizen pay professor card.,Warehouse,Occupied,Mold,36297.0,2021-11-29,Failed,Ever west home example thank contain.,Compliant,48193.0,Roof Repair,598.73,2024-04-27,Millershire,7 days,2025-02-09,Closed,1,1,1
1301,"3685 Horn Highway Suite 891
New Thomas, MO 97968",3735,71,Industrial,4,Good,Concrete,"Alarms, Sprinklers",Elevator,Task approach.,Warehouse,Occupied,Lead Paint,28551.0,2022-03-18,Failed,Spend discover series test.,Non-compliant,8771.0,Plumbing,1826.19,2023-10-18,Port Jeffland,1 days,2024-10-12,Converted,1,1,0
1301,"3685 Horn Highway Suite 891
New Thomas, MO 97968",3735,71,Industrial,4,Good,Concrete,"Alarms, Sprinklers",Elevator,Task approach.,Warehouse,Occupied,Lead Paint,28551.0,2022-03-18,Failed,Spend discover series test.,Non-compliant,28472.0,Interior Painting,868.85,2023-10-30,Lake Angela,6 days,2025-01-22,Pending,1,1,0
1301,"3685 Horn Highway Suite 891
New Thomas, MO 97968",3735,71,Industrial,4,Good,Concrete,"Alarms, Sprinklers",Elevator,Task approach.,Warehouse,Occupied,Lead Paint,40525.0,2024-05-02,Passed,Learn wonder war beyond throughout position.,Non-compliant,8771.0,Plumbing,1826.19,2023-10-18,Port Jeffland,1 days,2024-10-12,Converted,1,1,0
1301,"3685 Horn Highway Suite 891
New Thomas, MO 97968",3735,71,Industrial,4,Good,Concrete,"Alarms, Sprinklers",Elevator,Task approach.,Warehouse,Occupied,Lead Paint,40525.0,2024-05-02,Passed,Learn wonder war beyond throughout position.,Non-compliant,28472.0,Interior Painting,868.85,2023-10-30,Lake Angela,6 days,2025-01-22,Pending,1,1,0
1309,"23693 Vanessa Gardens
Paulbury, NY 97019",1677,73,Industrial,3,Poor,Wood,Sprinklers,"None, Ramps",Single space walk.,Retail,Occupied,Mold,25404.0,2023-08-01,Passed,Material act song effect spend walk science.,Non-compliant,21132.0,Interior Painting,1034.55,2024-06-19,West Kelseyborough,4 days,2025-05-11,Expired,0,1,0
1326,"616 Ortiz Haven
Wigginschester, MT 66802",8742,93,Commercial,9,Good,Brick,"Sprinklers, Extinguishers",Ramps,Wonder difference create.,Office,Occupied,Mold,25177.0,2022-09-17,Passed with minor issues,Discuss well such PM back.,Compliant,43403.0,Roof Repair,1865.76,2024-08-14,Ambermouth,7 days,2024-11-23,Expired,0,1,1
1361,"7965 Willie Glens Suite 155
Chadmouth, NJ 61341",8867,48,Industrial,3,Fair,Brick,Extinguishers,Elevator,Out.,Warehouse,Vacant,Lead Paint,1244.0,2023-11-20,Failed,Even remember could decision type center pull.,Non-compliant,5667.0,HVAC Installation,1168.08,2024-03-17,New Brenda,5 days,2024-09-18,Closed,0,0,1
1361,"7965 Willie Glens Suite 155
Chadmouth, NJ 61341",8867,48,Industrial,3,Fair,Brick,Extinguishers,Elevator,Out.,Warehouse,Vacant,Lead Paint,39004.0,2023-06-30,Passed with minor issues,Other body necessary try record campaign.,Non-compliant,5667.0,HVAC Installation,1168.08,2024-03-17,New Brenda,5 days,2024-09-18,Closed,0,0,1
1379,"929 Hodges Road
Fryshire, MT 33670",7873,62,Commercial,4,Good,Steel,"Alarms, Extinguishers, Sprinklers","Elevator, Ramps",Change nothing.,Office,Vacant,Mold,2131.0,2024-06-24,Passed,True hair recognize yeah during tonight or.,Non-compliant,19062.0,HVAC Installation,1320.17,2024-06-14,North Andrea,6 days,2025-06-09,Closed,1,1,1
1383,"244 Ross Ports Apt. 442
Feliciaborough, MO 11040",6499,15,Industrial,4,Poor,Wood,Sprinklers,Ramps,American.,Residential,Vacant,Mold,38634.0,2024-03-02,Failed,House rise thing.,Compliant,6898.0,Roof Repair,2916.52,2023-10-12,Gonzalezburgh,6 days,2024-11-27,Converted,0,1,0
1383,"244 Ross Ports Apt. 442
Feliciaborough, MO 11040",6499,15,Industrial,4,Poor,Wood,Sprinklers,Ramps,American.,Residential,Vacant,Mold,38634.0,2024-03-02,Failed,House rise thing.,Compliant,9631.0,Electrical Work,3289.02,2024-04-09,Lake Thomasmouth,4 days,2024-10-06,Closed,0,1,0
1421,"805 Lloyd Landing Apt. 242
North Tony, MT 88653",2378,43,Commercial,8,Good,Steel,"Extinguishers, Alarms","Wide Doorways, Ramps, Elevator",Prevent try.,Residential,Vacant,Lead Paint,35644.0,2021-09-16,Passed with minor issues,Price suggest surface everything bring stock travel.,Compliant,34404.0,Electrical Work,3538.69,2024-02-23,West Amanda,4 days,2025-02-07,Converted,1,0,1
1431,"567 Scott Island Apt. 390
Rachelville, NE 98819",3146,87,Residential,7,Fair,Concrete,"Sprinklers, Alarms, Extinguishers","Wide Doorways, None, Elevator, Ramps",Which tend wear.,Residential,Vacant,Lead Paint,25921.0,2022-09-19,Passed,World adult process like run final.,Compliant,40799.0,Roof Repair,3065.0,2023-12-20,Alanport,5 days,2025-04-04,Expired,1,1,1
1472,"4205 Vanessa Unions Suite 727
Robertchester, WY 36153",1989,82,Industrial,3,Good,Concrete,"Extinguishers, Sprinklers","None, Wide Doorways, Ramps",Win industry collection.,Residential,Occupied,Lead Paint,5909.0,2024-08-14,Failed,Affect candidate situation meet range.,Compliant,43464.0,Interior Painting,2807.72,2024-03-01,East Brittney,4 days,2025-01-18,Pending,0,1,1
1483,"45718 Debra Inlet
Carriefurt, NE 61801",1933,15,Commercial,1,Poor,Concrete,Extinguishers,"Wide Doorways, Ramps",Prove that provide.,Retail,Occupied,Asbestos,8680.0,2024-02-16,Failed,Fish eye receive bring.,Compliant,30845.0,Interior Painting,3073.42,2024-02-28,Edgarburgh,5 days,2024-10-17,Converted,0,0,1
1483,"45718 Debra Inlet
Carriefurt, NE 61801",1933,15,Commercial,1,Poor,Concrete,Extinguishers,"Wide Doorways, Ramps",Prove that provide.,Retail,Occupied,Asbestos,8680.0,2024-02-16,Failed,Fish eye receive bring.,Compliant,39013.0,Electrical Work,2716.4,2024-09-10,North Rickshire,7 days,2025-04-24,Closed,0,0,1
1507,"USNS Smith
FPO AA 75356",3892,54,Industrial,3,Good,Brick,"Alarms, Extinguishers","None, Elevator, Wide Doorways",Part bank.,Residential,Occupied,Mold,20549.0,2024-03-29,Passed,Far however middle middle this.,Non-compliant,37121.0,Interior Painting,3825.71,2024-02-01,North Sally,6 days,2025-07-27,Closed,1,0,1
1514,"Unit 2310 Box 0217
DPO AE 90008",9094,54,Residential,1,Excellent,Steel,"Extinguishers, Sprinklers, Alarms","Elevator, Ramps, Wide Doorways",Clearly on.,Residential,Occupied,Asbestos,37634.0,2024-01-30,Passed,Democrat eight camera yet.,Compliant,11058.0,Roof Repair,2125.56,2024-01-01,Williamsview,5 days,2025-08-07,Expired,1,1,1
