Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
62,"77121 Lauren Cliff
North Alexandra, RI 05544",6879,9,Residential,10,Fair,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,None,Retail,Vacant,Mold,27507.0,2022-04-10,Passed,None,Non-compliant,41208.0,Interior Painting,3308.44,2024-05-30,New Ruth,4 days,2025-07-17,Pending,1,1,1
62,"77121 Lauren Cliff
North Alexandra, RI 05544",6879,9,Residential,10,Fair,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,None,Retail,Vacant,Mold,31648.0,2024-08-05,Failed,None,Compliant,39086.0,HVAC Installation,4026.88,2024-02-05,East Rhonda,4 days,2025-03-03,Pending,1,1,1
62,"77121 Lauren Cliff
North Alexandra, RI 05544",6879,9,Residential,10,Fair,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,None,Retail,Vacant,Mold,31648.0,2024-08-05,Failed,None,Compliant,41208.0,Interior Painting,3308.44,2024-05-30,New Ruth,4 days,2025-07-17,Pending,1,1,1
62,"77121 Lauren Cliff
North Alexandra, RI 05544",6879,9,Residential,10,Fair,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,None,Retail,Vacant,Mold,31955.0,2022-12-24,Failed,Anyone stuff consider represent major cut likely mother.,Compliant,39086.0,HVAC Installation,4026.88,2024-02-05,East Rhonda,4 days,2025-03-03,Pending,1,1,1
62,"77121 Lauren Cliff
North Alexandra, RI 05544",6879,9,Residential,10,Fair,Wood,"Alarms, Extinguishers, Sprinklers",Ramps,None,Retail,Vacant,Mold,31955.0,2022-12-24,Failed,Anyone stuff consider represent major cut likely mother.,Compliant,41208.0,Interior Painting,3308.44,2024-05-30,New Ruth,4 days,2025-07-17,Pending,1,1,1
65,"53279 Barnes Cliff Suite 834
Lake Jessica, NE 02713",7641,82,Commercial,1,Excellent,Steel,Sprinklers,"Ramps, Elevator, Wide Doorways, None",Test end.,Office,Occupied,Asbestos,45057.0,2023-08-24,Passed,Kind during paper recognize rule.,Compliant,35853.0,Plumbing,3068.73,2024-09-11,Port Megan,3 days,2025-01-07,Expired,0,1,0
65,"53279 Barnes Cliff Suite 834
Lake Jessica, NE 02713",7641,82,Commercial,1,Excellent,Steel,Sprinklers,"Ramps, Elevator, Wide Doorways, None",Test end.,Office,Occupied,Asbestos,45057.0,2023-08-24,Passed,Kind during paper recognize rule.,Compliant,37283.0,Interior Painting,3927.27,2023-12-12,Zavalafurt,4 days,2025-08-20,Expired,0,1,0
66,"9062 White Cove Suite 758
Loganbury, OK 91520",1511,39,Residential,3,Fair,Concrete,Extinguishers,Elevator,Single.,Residential,Occupied,Asbestos,6986.0,2024-03-20,Passed,None,Compliant,49194.0,Electrical Work,654.99,2024-08-26,Port Laura,4 days,2025-05-27,Closed,0,0,1
67,"12750 Marsh Mountain Suite 397
Lopezmouth, CA 30045",7225,3,Residential,4,Poor,Steel,"Extinguishers, Alarms","Ramps, Wide Doorways, Elevator",Result wind without.,Residential,Occupied,None,29631.0,2022-02-14,Passed,Establish area today collection.,Non-compliant,38710.0,Plumbing,740.43,2024-07-10,Port Teresa,2 days,2024-10-06,Converted,1,0,1
67,"12750 Marsh Mountain Suite 397
Lopezmouth, CA 30045",7225,3,Residential,4,Poor,Steel,"Extinguishers, Alarms","Ramps, Wide Doorways, Elevator",Result wind without.,Residential,Occupied,None,29631.0,2022-02-14,Passed,Establish area today collection.,Non-compliant,44912.0,Electrical Work,4857.91,2023-09-30,Nelsonburgh,7 days,2025-07-30,Expired,1,0,1
69,"USNS Hooper
FPO AA 54641",8345,68,Residential,7,Fair,Brick,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator",Environmental else fire.,Office,Occupied,None,47436.0,2023-12-17,Failed,Or alone Mrs.,Compliant,11881.0,HVAC Installation,4616.25,2024-01-04,North Michelleville,5 days,2024-11-22,Converted,1,0,1
69,"USNS Hooper
FPO AA 54641",8345,68,Residential,7,Fair,Brick,"Alarms, Extinguishers","Wide Doorways, Ramps, Elevator",Environmental else fire.,Office,Occupied,None,47436.0,2023-12-17,Failed,Or alone Mrs.,Compliant,22236.0,Interior Painting,4634.59,2024-04-22,Williamsland,5 days,2024-10-16,Converted,1,0,1
71,"391 Hensley Hill
Debbieport, NC 77523",4687,59,Industrial,7,Fair,Steel,"Alarms, Sprinklers","None, Wide Doorways, Elevator, Ramps",Center.,Retail,Vacant,Mold,48499.0,2024-07-01,Passed,None,Non-compliant,10067.0,Roof Repair,2959.61,2024-04-24,South Brandyton,3 days,2025-06-13,Expired,1,1,0
71,"391 Hensley Hill
Debbieport, NC 77523",4687,59,Industrial,7,Fair,Steel,"Alarms, Sprinklers","None, Wide Doorways, Elevator, Ramps",Center.,Retail,Vacant,Mold,48499.0,2024-07-01,Passed,None,Non-compliant,21212.0,Roof Repair,3052.73,2024-04-25,Manuelbury,2 days,2025-05-14,Pending,1,1,0
71,"391 Hensley Hill
Debbieport, NC 77523",4687,59,Industrial,7,Fair,Steel,"Alarms, Sprinklers","None, Wide Doorways, Elevator, Ramps",Center.,Retail,Vacant,Mold,48499.0,2024-07-01,Passed,None,Non-compliant,26270.0,Plumbing,2827.42,2024-06-06,Shawnmouth,5 days,2024-10-29,Converted,1,1,0
72,"58536 Griffith Plain Suite 513
Powersport, UT 70535",7371,36,Residential,4,Poor,Steel,"Sprinklers, Alarms",None,None,Residential,Occupied,None,17807.0,2022-12-12,Failed,None,Compliant,29387.0,Roof Repair,4840.69,2024-01-09,Leeton,2 days,2024-11-26,Closed,1,1,0
72,"58536 Griffith Plain Suite 513
Powersport, UT 70535",7371,36,Residential,4,Poor,Steel,"Sprinklers, Alarms",None,None,Residential,Occupied,None,17807.0,2022-12-12,Failed,None,Compliant,45523.0,Electrical Work,2835.75,2023-11-10,New Lawrence,5 days,2025-06-23,Converted,1,1,0
75,"026 Jason Summit
South Patricia, OH 22986",2914,76,Residential,9,Excellent,Concrete,"Alarms, Sprinklers, Extinguishers","Ramps, Elevator, Wide Doorways, None",Great rate probably.,Warehouse,Occupied,None,16051.0,2022-03-17,Failed,Nearly enjoy discover everyone person write.,Compliant,13884.0,HVAC Installation,4063.43,2024-02-26,Mercedesview,6 days,2025-09-09,Expired,1,1,1
76,"739 Tiffany Place
Torresview, OK 78713",1657,52,Commercial,1,Fair,Steel,"Alarms, Extinguishers","None, Wide Doorways, Elevator",Risk mother side.,Residential,Occupied,Mold,19285.0,2023-10-18,Failed,None,Compliant,19359.0,Electrical Work,2984.43,2024-03-19,Chelseaport,7 days,2025-02-06,Converted,1,0,1
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,36984.0,2023-11-17,Passed with minor issues,Four wall indeed local feeling price.,Compliant,10451.0,Interior Painting,3443.68,2024-08-26,East Jonathan,2 days,2025-08-14,Expired,1,1,0
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,36984.0,2023-11-17,Passed with minor issues,Four wall indeed local feeling price.,Compliant,14225.0,Interior Painting,4862.68,2024-01-18,South Dianaport,2 days,2025-03-02,Pending,1,1,0
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,36984.0,2023-11-17,Passed with minor issues,Four wall indeed local feeling price.,Compliant,14968.0,Electrical Work,3230.58,2024-05-25,Johnsonport,3 days,2025-03-19,Pending,1,1,0
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,45313.0,2022-08-22,Failed,None,Non-compliant,10451.0,Interior Painting,3443.68,2024-08-26,East Jonathan,2 days,2025-08-14,Expired,1,1,0
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,45313.0,2022-08-22,Failed,None,Non-compliant,14225.0,Interior Painting,4862.68,2024-01-18,South Dianaport,2 days,2025-03-02,Pending,1,1,0
77,"587 Serrano Prairie Apt. 157
Kevinside, NC 25944",6853,8,Residential,9,Excellent,Steel,"Alarms, Sprinklers","Elevator, None",None,Retail,Vacant,Asbestos,45313.0,2022-08-22,Failed,None,Non-compliant,14968.0,Electrical Work,3230.58,2024-05-25,Johnsonport,3 days,2025-03-19,Pending,1,1,0
79,"4092 Wilson Tunnel
Harrisonton, VA 98039",7086,1,Residential,10,Poor,Brick,Sprinklers,Wide Doorways,None,Warehouse,Occupied,None,20549.0,2022-11-19,Failed,Realize over drop outside.,Compliant,34534.0,Plumbing,4489.48,2024-06-06,West Christopher,7 days,2024-10-26,Converted,0,1,0
79,"4092 Wilson Tunnel
Harrisonton, VA 98039",7086,1,Residential,10,Poor,Brick,Sprinklers,Wide Doorways,None,Warehouse,Occupied,None,29902.0,2022-03-02,Passed,None,Compliant,34534.0,Plumbing,4489.48,2024-06-06,West Christopher,7 days,2024-10-26,Converted,0,1,0
80,"96995 Jordan Turnpike Apt. 716
Williamchester, IN 57790",2899,6,Commercial,4,Excellent,Steel,Sprinklers,"None, Wide Doorways, Elevator",Cut arm already.,Warehouse,Occupied,Mold,15702.0,2022-06-16,Failed,None,Non-compliant,26298.0,HVAC Installation,3892.4,2024-04-27,East Sharistad,6 days,2025-08-12,Expired,0,1,0
81,"9401 Werner Mountains
New Brittany, WA 58145",9194,2,Commercial,1,Poor,Wood,"Extinguishers, Alarms",Elevator,None,Warehouse,Vacant,None,26097.0,2022-11-16,Passed,Half easy recent value.,Compliant,6856.0,Electrical Work,1815.15,2023-10-21,New Frankfort,6 days,2025-02-20,Converted,1,0,1
81,"9401 Werner Mountains
New Brittany, WA 58145",9194,2,Commercial,1,Poor,Wood,"Extinguishers, Alarms",Elevator,None,Warehouse,Vacant,None,43351.0,2024-07-23,Passed,Subject challenge range history.,Compliant,6856.0,Electrical Work,1815.15,2023-10-21,New Frankfort,6 days,2025-02-20,Converted,1,0,1
86,"PSC 1768, Box 2717
APO AP 09322",9625,21,Commercial,6,Good,Brick,"Extinguishers, Alarms, Sprinklers","Wide Doorways, Elevator, None, Ramps",Analysis.,Retail,Occupied,Mold,33781.0,2022-05-27,Passed,None,Non-compliant,27339.0,Interior Painting,3203.87,2024-03-27,Schmidtshire,6 days,2025-04-04,Expired,1,1,1
89,"17370 Christopher Road Apt. 081
East Gabrielmouth, CT 74811",4414,33,Industrial,9,Good,Steel,Extinguishers,None,None,Residential,Occupied,None,21143.0,2023-09-02,Failed,None,Non-compliant,19588.0,HVAC Installation,4352.54,2024-08-11,Michellemouth,1 days,2024-10-03,Pending,0,0,1
93,"1702 Sharon Road Suite 012
Jenniferview, DC 88462",2447,73,Industrial,8,Poor,Wood,"Sprinklers, Alarms",Elevator,Leg decade.,Residential,Vacant,Mold,38840.0,2023-09-28,Failed,None,Compliant,22569.0,Interior Painting,1144.58,2024-09-01,Sierramouth,3 days,2025-01-11,Pending,1,1,0
93,"1702 Sharon Road Suite 012
Jenniferview, DC 88462",2447,73,Industrial,8,Poor,Wood,"Sprinklers, Alarms",Elevator,Leg decade.,Residential,Vacant,Mold,38840.0,2023-09-28,Failed,None,Compliant,25289.0,HVAC Installation,1410.83,2024-09-09,Johnville,6 days,2025-09-08,Converted,1,1,0
93,"1702 Sharon Road Suite 012
Jenniferview, DC 88462",2447,73,Industrial,8,Poor,Wood,"Sprinklers, Alarms",Elevator,Leg decade.,Residential,Vacant,Mold,43593.0,2024-07-29,Failed,Together be expect town able agent suggest.,Non-compliant,22569.0,Interior Painting,1144.58,2024-09-01,Sierramouth,3 days,2025-01-11,Pending,1,1,0
93,"1702 Sharon Road Suite 012
Jenniferview, DC 88462",2447,73,Industrial,8,Poor,Wood,"Sprinklers, Alarms",Elevator,Leg decade.,Residential,Vacant,Mold,43593.0,2024-07-29,Failed,Together be expect town able agent suggest.,Non-compliant,25289.0,HVAC Installation,1410.83,2024-09-09,Johnville,6 days,2025-09-08,Converted,1,1,0
94,"706 Flynn Lights
Lewismouth, AR 19020",9488,2,Industrial,9,Excellent,Steel,"Extinguishers, Sprinklers, Alarms",Ramps,How student account.,Residential,Vacant,Lead Paint,32306.0,2023-03-12,Passed with minor issues,Month party shake top life around industry.,Non-compliant,8214.0,Plumbing,4868.88,2024-08-11,New Robert,6 days,2025-02-28,Closed,1,1,1
96,"2301 Gregory Shores Apt. 372
Stephenland, VA 92365",797,39,Industrial,10,Fair,Concrete,"Alarms, Sprinklers",Wide Doorways,None,Retail,Occupied,None,4435.0,2024-07-09,Passed with minor issues,None,Compliant,26375.0,Interior Painting,4616.06,2023-11-15,West Robert,4 days,2024-09-25,Expired,1,1,0
96,"2301 Gregory Shores Apt. 372
Stephenland, VA 92365",797,39,Industrial,10,Fair,Concrete,"Alarms, Sprinklers",Wide Doorways,None,Retail,Occupied,None,17297.0,2022-09-22,Passed with minor issues,Long hit real marriage sell.,Non-compliant,26375.0,Interior Painting,4616.06,2023-11-15,West Robert,4 days,2024-09-25,Expired,1,1,0
96,"2301 Gregory Shores Apt. 372
Stephenland, VA 92365",797,39,Industrial,10,Fair,Concrete,"Alarms, Sprinklers",Wide Doorways,None,Retail,Occupied,None,49641.0,2023-08-28,Passed with minor issues,Team start focus protect before.,Non-compliant,26375.0,Interior Painting,4616.06,2023-11-15,West Robert,4 days,2024-09-25,Expired,1,1,0
103,"9877 Montgomery Cliffs Suite 594
Fergusonchester, WV 57823",3540,77,Industrial,3,Poor,Concrete,"Alarms, Extinguishers",Wide Doorways,Later.,Retail,Vacant,None,35359.0,2022-01-06,Passed with minor issues,Accept summer magazine hotel listen.,Compliant,38877.0,Plumbing,1826.39,2024-08-25,Mirandamouth,3 days,2025-03-14,Closed,1,0,1
103,"9877 Montgomery Cliffs Suite 594
Fergusonchester, WV 57823",3540,77,Industrial,3,Poor,Concrete,"Alarms, Extinguishers",Wide Doorways,Later.,Retail,Vacant,None,44236.0,2024-08-13,Passed with minor issues,Bed important away.,Compliant,38877.0,Plumbing,1826.39,2024-08-25,Mirandamouth,3 days,2025-03-14,Closed,1,0,1
103,"9877 Montgomery Cliffs Suite 594
Fergusonchester, WV 57823",3540,77,Industrial,3,Poor,Concrete,"Alarms, Extinguishers",Wide Doorways,Later.,Retail,Vacant,None,46216.0,2021-10-18,Passed with minor issues,None,Compliant,38877.0,Plumbing,1826.39,2024-08-25,Mirandamouth,3 days,2025-03-14,Closed,1,0,1
104,"600 Kara Summit Suite 928
Jacquelineside, MD 46071",9976,100,Commercial,4,Good,Concrete,Sprinklers,Ramps,Rich to.,Retail,Occupied,Asbestos,20511.0,2022-11-09,Passed with minor issues,None,Non-compliant,1688.0,Plumbing,3852.31,2023-11-16,Hernandezland,4 days,2025-06-10,Converted,0,1,0
104,"600 Kara Summit Suite 928
Jacquelineside, MD 46071",9976,100,Commercial,4,Good,Concrete,Sprinklers,Ramps,Rich to.,Retail,Occupied,Asbestos,41087.0,2022-03-21,Passed,According part allow truth seek current.,Non-compliant,1688.0,Plumbing,3852.31,2023-11-16,Hernandezland,4 days,2025-06-10,Converted,0,1,0
104,"600 Kara Summit Suite 928
Jacquelineside, MD 46071",9976,100,Commercial,4,Good,Concrete,Sprinklers,Ramps,Rich to.,Retail,Occupied,Asbestos,44657.0,2024-03-30,Passed with minor issues,Participant million strategy herself deep.,Compliant,1688.0,Plumbing,3852.31,2023-11-16,Hernandezland,4 days,2025-06-10,Converted,0,1,0
108,"7599 Green Gardens
South Patrickland, SC 91965",5209,97,Commercial,4,Fair,Wood,Extinguishers,"None, Wide Doorways, Ramps, Elevator",Five himself training.,Retail,Vacant,None,6307.0,2021-10-10,Passed with minor issues,Avoid expert she whatever.,Compliant,31479.0,Plumbing,3456.79,2023-10-08,Marshallhaven,3 days,2024-11-07,Expired,0,0,1
108,"7599 Green Gardens
South Patrickland, SC 91965",5209,97,Commercial,4,Fair,Wood,Extinguishers,"None, Wide Doorways, Ramps, Elevator",Five himself training.,Retail,Vacant,None,23646.0,2024-09-15,Passed,Present talk available population.,Non-compliant,31479.0,Plumbing,3456.79,2023-10-08,Marshallhaven,3 days,2024-11-07,Expired,0,0,1
110,"906 Kelsey Village
Peterview, NY 73419",3381,64,Commercial,3,Fair,Brick,"Alarms, Sprinklers, Extinguishers","Elevator, Wide Doorways",None,Retail,Occupied,None,20537.0,2024-08-24,Failed,Have more material management.,Non-compliant,8141.0,Electrical Work,3443.85,2024-03-31,East Meganbury,1 days,2025-04-11,Converted,1,1,1
111,"207 Dennis Neck Apt. 241
Henryshire, DE 96046",4868,38,Commercial,6,Good,Concrete,Extinguishers,Wide Doorways,While check natural note.,Residential,Occupied,None,13407.0,2022-02-26,Passed,None,Compliant,43231.0,Roof Repair,1963.64,2024-06-25,Adamstown,1 days,2025-05-07,Pending,0,0,1
111,"207 Dennis Neck Apt. 241
Henryshire, DE 96046",4868,38,Commercial,6,Good,Concrete,Extinguishers,Wide Doorways,While check natural note.,Residential,Occupied,None,14849.0,2022-09-28,Passed,Also field professor.,Compliant,43231.0,Roof Repair,1963.64,2024-06-25,Adamstown,1 days,2025-05-07,Pending,0,0,1
111,"207 Dennis Neck Apt. 241
Henryshire, DE 96046",4868,38,Commercial,6,Good,Concrete,Extinguishers,Wide Doorways,While check natural note.,Residential,Occupied,None,20472.0,2024-07-28,Passed,None,Compliant,43231.0,Roof Repair,1963.64,2024-06-25,Adamstown,1 days,2025-05-07,Pending,0,0,1
111,"207 Dennis Neck Apt. 241
Henryshire, DE 96046",4868,38,Commercial,6,Good,Concrete,Extinguishers,Wide Doorways,While check natural note.,Residential,Occupied,None,21449.0,2022-03-29,Passed with minor issues,None,Non-compliant,43231.0,Roof Repair,1963.64,2024-06-25,Adamstown,1 days,2025-05-07,Pending,0,0,1
115,"77970 Warren Motorway
North Lindseyview, CT 92471",5360,18,Residential,10,Fair,Steel,"Alarms, Sprinklers","Wide Doorways, None, Elevator",Plan western.,Retail,Occupied,None,25069.0,2022-02-23,Passed,None,Non-compliant,26088.0,Electrical Work,1732.82,2024-06-25,Port Christopher,5 days,2025-01-17,Converted,1,1,0
115,"77970 Warren Motorway
North Lindseyview, CT 92471",5360,18,Residential,10,Fair,Steel,"Alarms, Sprinklers","Wide Doorways, None, Elevator",Plan western.,Retail,Occupied,None,32357.0,2023-10-18,Passed with minor issues,Tend imagine green including measure water hundred.,Compliant,26088.0,Electrical Work,1732.82,2024-06-25,Port Christopher,5 days,2025-01-17,Converted,1,1,0
115,"77970 Warren Motorway
North Lindseyview, CT 92471",5360,18,Residential,10,Fair,Steel,"Alarms, Sprinklers","Wide Doorways, None, Elevator",Plan western.,Retail,Occupied,None,36536.0,2022-08-11,Passed with minor issues,Better opportunity especially green.,Compliant,26088.0,Electrical Work,1732.82,2024-06-25,Port Christopher,5 days,2025-01-17,Converted,1,1,0
116,"3477 Susan Port Apt. 797
Heatherburgh, GA 95267",1958,62,Commercial,2,Poor,Brick,Sprinklers,"Ramps, None, Wide Doorways, Elevator",Somebody safe public get.,Residential,Occupied,Lead Paint,16750.0,2023-09-26,Failed,None,Compliant,9740.0,Roof Repair,946.7,2023-12-31,Garciaberg,1 days,2025-08-05,Pending,0,1,0
116,"3477 Susan Port Apt. 797
Heatherburgh, GA 95267",1958,62,Commercial,2,Poor,Brick,Sprinklers,"Ramps, None, Wide Doorways, Elevator",Somebody safe public get.,Residential,Occupied,Lead Paint,26190.0,2023-12-31,Failed,Find local call gas company western animal.,Non-compliant,9740.0,Roof Repair,946.7,2023-12-31,Garciaberg,1 days,2025-08-05,Pending,0,1,0
118,"Unit 6396 Box 4534
DPO AA 31446",7161,81,Residential,10,Good,Brick,Alarms,None,None,Residential,Occupied,None,11329.0,2023-08-18,Passed,Along protect several plan political morning bill maybe.,Non-compliant,3805.0,Plumbing,3431.14,2024-03-21,Hansonborough,7 days,2025-03-25,Pending,1,0,0
118,"Unit 6396 Box 4534
DPO AA 31446",7161,81,Residential,10,Good,Brick,Alarms,None,None,Residential,Occupied,None,19979.0,2022-11-25,Passed with minor issues,Score chance bag network clear trial after.,Compliant,3805.0,Plumbing,3431.14,2024-03-21,Hansonborough,7 days,2025-03-25,Pending,1,0,0
118,"Unit 6396 Box 4534
DPO AA 31446",7161,81,Residential,10,Good,Brick,Alarms,None,None,Residential,Occupied,None,28580.0,2022-04-06,Passed with minor issues,Bill per home finally first resource prevent.,Compliant,3805.0,Plumbing,3431.14,2024-03-21,Hansonborough,7 days,2025-03-25,Pending,1,0,0
121,"5632 Shepard Bridge
Lake Lawrence, KY 84865",7725,47,Industrial,6,Good,Brick,Alarms,"Elevator, Wide Doorways",None,Residential,Vacant,None,33526.0,2024-05-23,Passed,Accept risk claim follow star.,Non-compliant,2775.0,Plumbing,4635.68,2024-07-11,Port Gregorymouth,7 days,2025-05-29,Pending,1,0,0
121,"5632 Shepard Bridge
Lake Lawrence, KY 84865",7725,47,Industrial,6,Good,Brick,Alarms,"Elevator, Wide Doorways",None,Residential,Vacant,None,33526.0,2024-05-23,Passed,Accept risk claim follow star.,Non-compliant,20828.0,HVAC Installation,3183.46,2024-07-16,Marytown,3 days,2025-06-08,Converted,1,0,0
121,"5632 Shepard Bridge
Lake Lawrence, KY 84865",7725,47,Industrial,6,Good,Brick,Alarms,"Elevator, Wide Doorways",None,Residential,Vacant,None,46129.0,2022-08-20,Passed with minor issues,Democratic close practice material artist color leave.,Non-compliant,2775.0,Plumbing,4635.68,2024-07-11,Port Gregorymouth,7 days,2025-05-29,Pending,1,0,0
